Name	A549	BGC-823	HEK293	H9	PC-3M-IE8	T/G HA-VSMC	MCF-7	NSC	Panc-1	U251
hsa-miR-298	N/A	N/A	N/A	N/A	0.712683538	N/A	N/A	N/A	N/A	N/A
hsa-miR-340-3p	N/A	N/A	N/A	N/A	0.485526491	N/A	N/A	N/A	N/A	N/A
hsa-miR-4723-5p	0.393910231	N/A	0.775187862	N/A	0.873457252	N/A	0.804453056	0.510617551	N/A	N/A
hsa-miR-4781-3p	N/A	N/A	0.293807362	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548at-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1185-2-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.373389084	0.839628585	N/A
hsa-miR-4652-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-550b-2-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4426	0.336152365	N/A	N/A	0.44807511	0.550982231	N/A	0.981666165	0.625995184	N/A	N/A
hsa-miR-548as-3p	0.590865356	N/A	0.239609886	0.303969003	0.967627221	N/A	N/A	N/A	0.956991268	0.996617572
hsa-miR-4724-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3177-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-320e	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5588-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4700-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3677-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4662a-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4721	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4796-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4449	0.071120783	N/A	0.615448251	0.294864478	N/A	N/A	0.961972983	0.691209369	N/A	N/A
hsa-miR-5091	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4749-3p	N/A	N/A	N/A	0.396063335	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5192	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5189	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4469	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4786-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4444	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-149-3p	N/A	N/A	N/A	N/A	N/A	0.620570634	N/A	N/A	N/A	N/A
hsa-miR-4707-3p	0.273325465	N/A	0.157280781	0.400969532	0.6406144	N/A	N/A	0.816582833	0.761910891	N/A
hsa-miR-5680	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3973	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4798-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3529-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4708-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3160-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4423-3p	N/A	N/A	N/A	N/A	0.583721735	N/A	N/A	N/A	N/A	N/A
hsa-miR-4736	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5584-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548ar-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-378g	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4504	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-193b-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-181d	N/A	0.637310386	0.266529759	0.503946264	0.662804132	N/A	N/A	0.530669853	0.716685047	0.407437433
hsa-miR-342-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1258	0.299000439	N/A	0.246162937	0.311745165	N/A	0.896959231	N/A	N/A	N/A	N/A
hsa-miR-203	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-17-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.388188783	N/A	N/A
hsa-miR-1264	0.692258592	0.420336239	0.493145361	0.268580453	0.789945061	N/A	N/A	0.663146236	0.519181904	0.72437611
hsa-miR-582-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-579	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1244	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-500a-5p	0.676920109	N/A	0.208228412	0.245559276	0.387360899	0.804771757	N/A	0.525450308	N/A	0.553448769
hsa-miR-154-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-374a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1303	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-199a-3p/hsa-miR-199b-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548d-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-98	N/A	0.397547484	N/A	N/A	N/A	0.870101133	N/A	0.714197104	N/A	0.17947562
hsa-miR-190a	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-577	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1299	0.835161182	N/A	N/A	0.275774575	0.437554537	N/A	N/A	N/A	N/A	N/A
hsa-miR-329	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.558152526	N/A	N/A
hsa-miR-595	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1208	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hcmv-miR-US4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-31-3p	N/A	N/A	N/A	N/A	N/A	N/A	0.813217168	0.907764536	N/A	N/A
hsa-miR-335-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.86582976	N/A	0.587563794
hsa-miR-10b-5p	N/A	N/A	N/A	N/A	0.834606454	N/A	N/A	N/A	N/A	0.426978293
hsa-miR-1262	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-219-1-3p	N/A	N/A	N/A	0.256980632	0.73095746	N/A	N/A	0.657389268	N/A	N/A
hsa-miR-1226-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1257	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-221-3p	N/A	N/A	0.139434004	0.546645287	0.709485025	N/A	N/A	0.286858352	N/A	0.130142342
hsa-miR-212-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-302f	N/A	N/A	N/A	0.419985811	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-130b-3p	N/A	N/A	0.054367985	0.203806262	0.724762906	N/A	N/A	0.468922011	N/A	0.511576435
hsa-miR-200c-5p	0.658849342	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
ebv-miR-BHRF1-1	0.673134638	0.552845903	0.126240113	0.341309062	0.59845198	N/A	0.937758939	0.874668953	0.714790007	N/A
hsa-miR-423-3p	N/A	N/A	0.048309629	0.329686058	0.441281726	N/A	N/A	0.529485937	N/A	0.521767477
hsa-miR-338-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1910	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
jcv-miR-J1-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-711	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-135a-5p	N/A	N/A	N/A	0.535258329	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1913	N/A	N/A	0.330042694	0.393747033	0.655291068	N/A	0.897842671	0.779668438	0.572235997	N/A
hsv2-miR-H2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548c-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-520c-3p	N/A	N/A	N/A	0.390994673	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-887	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-484	0.689265716	N/A	0.177259815	0.363151034	0.60470117	N/A	N/A	0.823487853	0.721899462	0.602549223
hsa-miR-200b-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-662	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-18b-3p	0.26437904	N/A	0.053269126	0.475554927	0.407247735	N/A	0.829520647	0.94599918	0.44899924	N/A
hsa-miR-663b	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3162-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3117-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3180-5p	N/A	N/A	0.129914197	0.377574541	N/A	N/A	0.851041235	0.819509655	N/A	N/A
hsa-miR-3188	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-514b-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3183	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4295	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-2909	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3134	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3198	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3648	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3687	0.158332639	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-2277-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1185-1-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3909	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3180-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3919	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3689b-3p/hsa-miR-3689c	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-212-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3920	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3199	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3926	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3621	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-512-3p	N/A	N/A	N/A	0.160668668	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-299-3p	0.16532084	0.981193713	0.238588686	N/A	N/A	N/A	N/A	0.391828055	N/A	0.257996207
kshv-miR-K12-9*	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4731-3p	N/A	N/A	0.144284928	0.417791818	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-2681-5p	0.291199189	0.139602653	0.728216815	0.208136713	0.574494341	N/A	0.995961385	0.580631304	0.617655838	0.441210906
hsa-miR-4779	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3664-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4539	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4726-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5188	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5008-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.714509977	N/A	N/A
hsa-miR-15a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4448	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4635	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5197-5p	N/A	N/A	N/A	N/A	N/A	0.743064707	N/A	N/A	N/A	N/A
hsa-miR-4792	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3120-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4659a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4720-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1271-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4431	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.87672071	N/A	N/A
hsa-miR-4540	0.531835264	0.917997035	N/A	0.124058592	0.53819169	N/A	N/A	0.676095455	N/A	0.859200186
hsa-miR-4684-5p	N/A	N/A	N/A	N/A	N/A	0.540243999	N/A	N/A	N/A	N/A
hsa-miR-4669	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4690-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4797-5p	N/A	N/A	N/A	N/A	0.937403543	N/A	N/A	N/A	N/A	N/A
hsa-miR-378d	N/A	N/A	N/A	N/A	0.683378079	N/A	N/A	N/A	N/A	N/A
hsa-miR-548ao-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5009-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4667-5p	0.361478153	N/A	0.258887963	0.37146705	N/A	0.920009585	0.870074095	0.540876368	0.857568637	0.549006752
hsa-miR-4768-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-2355-5p	0.609635155	N/A	0.168893424	0.313144392	0.774686294	N/A	0.806086404	0.725897676	0.629550546	N/A
hsa-miR-4654	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-320c	N/A	0.775652668	N/A	N/A	0.514715878	N/A	0.666007473	0.699873207	N/A	0.04348534
hsa-miR-548x-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1275	0.536889317	N/A	0.07967209	0.127138678	N/A	N/A	N/A	0.301728553	N/A	0.133195743
hsa-miR-4804-3p	0.833291406	0.20441615	0.155314924	0.276307011	0.512200862	N/A	0.961114452	N/A	N/A	N/A
hsa-miR-4793-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4436b-5p	0.550049556	N/A	0.087588764	0.343298324	0.508125606	N/A	0.865465651	0.835648332	0.873195333	N/A
hsa-miR-548aa/hsa-miR-548ap-3p/hsa-miR-548t-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5708	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4506	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-525-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4750	N/A	N/A	N/A	N/A	N/A	0.757432257	N/A	N/A	N/A	N/A
kshv-miR-K12-4-3p	0.082820152	N/A	N/A	N/A	0.906387233	N/A	N/A	N/A	0.815775492	N/A
hsa-miR-619	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-425-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.542343824	N/A
hsa-miR-127-3p	N/A	N/A	N/A	0.749832779	N/A	0.511002247	N/A	0.606320485	0.601294836	N/A
hsa-miR-885-5p	0.401921304	N/A	N/A	N/A	0.86385883	N/A	N/A	N/A	0.664808553	N/A
hsa-miR-1265	N/A	0.395298629	0.431035961	0.193739729	0.734149026	N/A	0.621833698	0.954961354	0.476717422	0.538098436
hsa-miR-661	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-589-5p	N/A	0.184781875	0.766490336	N/A	0.936104147	0.94018059	0.677859907	N/A	0.693048209	0.534543976
hsa-miR-653	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
ebv-miR-BHRF1-3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-362-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-297	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-624-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-590-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-643	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-588	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-218-1-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-564	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-105-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-129-1-3p	N/A	N/A	0.333511058	0.363287846	N/A	N/A	N/A	N/A	N/A	N/A
hcmv-miR-UL36	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-193a-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-107	0.575478245	0.251805983	N/A	N/A	N/A	0.804511907	0.607494738	N/A	0.709074273	0.437271522
hsa-miR-1237	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-615-3p	0.821309713	0.380108244	0.103378552	0.243985174	0.519226532	N/A	0.895144223	N/A	0.984834234	N/A
hsa-miR-590-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-138-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.315427095
hsa-miR-181a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-144-3p	0.462510135	N/A	N/A	N/A	0.829222968	N/A	0.616188231	N/A	N/A	N/A
hsa-miR-122-3p	N/A	N/A	0.369988846	N/A	0.401345585	0.865444441	0.751263978	N/A	N/A	N/A
hsa-miR-377-5p	0.171269548	0.925924858	0.086383796	0.323935976	0.593902938	N/A	0.803797665	N/A	N/A	N/A
hsa-miR-376a-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.694601826	N/A
hsa-miR-545-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-192-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1269a	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-505-3p	0.373624743	0.424008141	N/A	N/A	N/A	N/A	0.495151264	N/A	0.677889953	0.496362265
hsa-miR-9-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.952870849	N/A	0.347564631
hsa-miR-2116-5p	0.353357741	0.851277886	0.249550238	0.393208507	0.926003753	0.807595514	0.783180432	0.872149681	0.596190811	0.614056412
hsa-miR-1976	0.433125557	0.374201833	0.253254393	0.24482844	0.689986598	0.998319659	N/A	0.749749737	0.706320075	0.682715814
hsa-miR-1972	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-224-3p	0.57943925	0.369609309	0.017568624	0.135730765	0.367373219	N/A	0.959238605	N/A	N/A	N/A
hsa-miR-137	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-129-2-3p	N/A	N/A	N/A	0.342172761	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-214-5p	N/A	N/A	N/A	0.246565662	N/A	N/A	0.852425036	N/A	N/A	N/A
hsa-miR-550a-3-5p/hsa-miR-550a-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-665	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.564295835	N/A
hsa-miR-141-5p	N/A	N/A	N/A	N/A	N/A	0.926857884	N/A	N/A	N/A	N/A
hsa-miR-30e-3p	N/A	0.346188534	0.187279281	0.250214425	N/A	N/A	0.600923004	0.7283103	0.681829421	0.529017681
hsa-miR-4285	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3174	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsv1-miR-H17	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3145-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4271	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4263	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4308	0.199080351	0.920571032	0.153873132	0.450592524	0.750582389	0.91121144	0.890678759	0.701045881	0.640421883	0.884879807
hsa-miR-4281	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4303	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3936	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1273e	0.565754341	0.516195375	0.155555529	0.214470837	0.612527066	N/A	N/A	N/A	N/A	N/A
hsa-miR-3912	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3655	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548h-3p/hsa-miR-548z	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3676-3p	0.186884425	N/A	0.40343269	0.517124414	0.751356272	N/A	0.460543911	0.901414757	0.338831642	0.383296448
hsa-miR-3675-3p	0.177925639	N/A	0.165348312	0.309298191	0.461148164	N/A	N/A	0.911101908	0.640656329	N/A
hsa-miR-3200-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3656	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.873328191	N/A	N/A
hsa-miR-518b	0.150759755	N/A	0.142343898	0.32630624	0.550141674	N/A	0.97897553	0.691640636	0.870555336	0.892013346
hsa-miR-3681-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3622a-3p	N/A	N/A	N/A	N/A	N/A	N/A	0.678339101	N/A	N/A	N/A
hsa-miR-3615	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3907	0.507690076	0.779159014	0.587118427	N/A	0.289014521	N/A	0.469237545	N/A	N/A	0.375029268
hsa-miR-892a	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3691-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1283	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-517a-3p/hsa-miR-517b-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-519c-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4761-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-378e	0.562412331	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4696	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3688-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1269b	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548ak	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4423-5p	0.521411433	0.893904006	0.240490972	0.331327717	0.965408175	N/A	0.70196545	0.762350578	0.730174424	N/A
hsa-miR-4671-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4688	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-224-5p	N/A	0.399608181	N/A	N/A	N/A	N/A	0.477080043	N/A	N/A	N/A
hsa-miR-1268b	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4483	N/A	N/A	N/A	N/A	N/A	N/A	0.617051244	N/A	0.099410179	N/A
hsa-miR-548ah-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4646-3p	0.349674959	0.764469938	0.1942427	0.210936579	0.617169251	N/A	N/A	0.75096885	0.695050829	0.66181636
hsa-miR-5190	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4742-3p	N/A	0.345748527	0.226383266	0.317911559	0.515386957	N/A	0.853128504	N/A	0.6935114	N/A
hsa-miR-4505	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
